Model A :: String;Model A: Object Count :: Size;Model A: Reference Count :: Size;Model B :: String;Model B: Object Count :: Size;Model B: Reference Count :: Size;Rule Set Reduction :: Time;Execution: Create Graphs + Execute Recognition Rules :: Time;Create Graph :: Split Time :: Time;Create Graph :: Split Time :: Minimum;Create Graph :: Split Time :: Minimum Info;Create Graph :: Split Time :: Maximum;Create Graph :: Split Time :: Maximum Info;Create Graph :: Split Time :: Average;Matching: Recognition Rule :: Split Time :: Time;Matching: Recognition Rule :: Split Time :: Minimum;Matching: Recognition Rule :: Split Time :: Minimum Info;Matching: Recognition Rule :: Split Time :: Maximum;Matching: Recognition Rule :: Split Time :: Maximum Info;Matching: Recognition Rule :: Split Time :: Average;Graph: Nodes :: Minimum;Graph: Nodes :: Minimum Info;Graph: Nodes :: Maximum;Graph: Nodes :: Maximum Info;Graph: Nodes :: Average;Graph: Edges :: Minimum;Graph: Edges :: Minimum Info;Graph: Edges :: Maximum;Graph: Edges :: Maximum Info;Graph: Edges :: Average;Full Graph: Nodes :: Size;Full Graph: Edges :: Size;Difference: Add Object :: Size;Difference: Remove Object :: Size;Difference: Add Reference :: Size;Difference: Remove Reference :: Size;Difference: Attribute Value Changes :: Size;Difference: Correspondences :: Size;Difference: Low Level Changes :: Size;Difference: Semantic Change Sets In SCS :: Size;Difference: Low Level Changes Not In SCS :: Size;Difference: Semantic Change Sets :: Size;RR: Applied :: Size;RR: Filtered :: Size;RR: Add Object :: Count;RR: Remove Object :: Count;RR: Add Reference :: Count;RR: Remove Reference :: Count;RR: Attribute Value Changes :: Count;RR: Correspondences :: Count;
gmfgen_1.148.ecore;1455;6108;gmfgen_1.149.ecore;1463;6145;-1;0,140;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,015;0;rr:deleteEOperationInEClass;0,015;rr:createEAttributeInEClass;0,000;4365;rr:setEReferenceUnique;4365;rr:setEReferenceUnique;4365;18485;rr:setEReferenceUnique;18485;rr:setEReferenceUnique;18485;4365;18485;4;0;12;0;0;980;16;0;16;0;156;0;27;25;137;136;73;137;
gmfgen_1.149.ecore;1463;6145;gmfgen_1.150.ecore;1479;6210;-1;0,171;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,031;0;rr:deleteEOperationInEClass;0,016;rr:create_super_EClass;0,000;4413;rr:setEReferenceUnique;4413;rr:setEReferenceUnique;4413;18669;rr:setEReferenceUnique;18669;rr:setEReferenceUnique;18669;4413;18669;9;0;25;0;2;984;36;0;36;0;156;0;27;25;137;136;73;137;
gmfgen_1.150.ecore;1479;6210;gmfgen_1.151.ecore;1486;6238;-1;0,203;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,062;0;rr:deleteEOperationInEClass;0,047;rr:extractEClass;0,000;4427;rr:setEReferenceUnique;4427;rr:setEReferenceUnique;4427;18725;rr:setEReferenceUnique;18725;rr:setEReferenceUnique;18725;4427;18725;5;0;13;0;0;993;18;0;18;0;156;0;27;25;137;136;73;137;
gmfgen_1.151.ecore;1486;6238;gmfgen_1.152.ecore;1500;6310;-1;0,377;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,252;0;rr:deleteEOperationInEClass;0,110;rr:extractSuperEClass;0,002;4468;rr:setEReferenceUnique;4468;rr:setEReferenceUnique;4468;18896;rr:setEReferenceUnique;18896;rr:setEReferenceUnique;18896;4468;18896;7;0;24;1;1;998;33;0;33;0;156;0;27;25;137;136;73;137;
gmfgen_1.152.ecore;1500;6310;gmfgen_1.153.ecore;1522;6405;-1;0,186;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0,062;0;rr:deleteEOperationInEClass;0,047;rr:create_referenced_EClass;0,000;4522;rr:setEReferenceUnique;4522;rr:setEReferenceUnique;4522;19120;rr:setEReferenceUnique;19120;rr:setEReferenceUnique;19120;4522;19120;11;0;33;0;0;1005;44;0;44;0;156;0;27;25;137;136;73;137;
gmfgen_1.153.ecore;1522;6405;gmfgen_1.154.ecore;1524;6415;-1;0,140;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4517;rr:setEReferenceUnique;4517;rr:setEReferenceUnique;4517;19118;rr:setEReferenceUnique;19118;rr:setEReferenceUnique;19118;4517;19118;1;0;3;0;0;1016;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.154.ecore;1524;6415;gmfgen_1.155.ecore;1526;6425;-1;0,155;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4522;rr:setEReferenceUnique;4522;rr:setEReferenceUnique;4522;19141;rr:setEReferenceUnique;19141;rr:setEReferenceUnique;19141;4522;19141;1;0;3;0;0;1017;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.155.ecore;1526;6425;gmfgen_1.156.ecore;1530;6445;-1;0,124;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4533;rr:setEReferenceUnique;4533;rr:setEReferenceUnique;4533;19188;rr:setEReferenceUnique;19188;rr:setEReferenceUnique;19188;4533;19188;2;0;6;0;0;1018;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.156.ecore;1530;6445;gmfgen_1.157.ecore;1536;6472;-1;0,109;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4549;rr:setEReferenceUnique;4549;rr:setEReferenceUnique;4549;19255;rr:setEReferenceUnique;19255;rr:setEReferenceUnique;19255;4549;19255;3;0;9;0;0;1020;12;0;12;0;156;0;27;25;137;136;73;137;
gmfgen_1.157.ecore;1536;6472;gmfgen_1.158.ecore;1534;6473;-1;0,687;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,546;0;rr:deleteEOperationInEClass;0,499;rr:pull_up_EOperation;0,004;4562;rr:setEReferenceUnique;4562;rr:setEReferenceUnique;4562;19318;rr:setEReferenceUnique;19318;rr:setEReferenceUnique;19318;4562;19318;1;2;7;10;0;1021;20;0;20;0;156;0;27;25;137;136;73;137;
gmfgen_1.158.ecore;1534;6473;gmfgen_1.159.ecore;1536;6483;-1;0,125;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4547;rr:setEReferenceUnique;4547;rr:setEReferenceUnique;4547;19272;rr:setEReferenceUnique;19272;rr:setEReferenceUnique;19272;4547;19272;1;0;3;0;0;1022;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.159.ecore;1536;6483;gmfgen_1.160.ecore;1542;6510;-1;0,125;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4564;rr:setEReferenceUnique;4564;rr:setEReferenceUnique;4564;19340;rr:setEReferenceUnique;19340;rr:setEReferenceUnique;19340;4564;19340;3;0;9;0;0;1023;12;0;12;0;156;0;27;25;137;136;73;137;
gmfgen_1.160.ecore;1542;6510;gmfgen_1.161.ecore;1540;6500;-1;0,204;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,094;0;rr:deleteEOperationInEClass;0,078;rr:pull_up_EAttribute;0,001;4567;rr:setEReferenceUnique;4567;rr:setEReferenceUnique;4567;19355;rr:setEReferenceUnique;19355;rr:setEReferenceUnique;19355;4567;19355;0;1;2;5;1;1025;9;0;9;0;156;0;27;25;137;136;73;137;
gmfgen_1.161.ecore;1540;6500;gmfgen_1.162.ecore;1546;6527;-1;0,141;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4574;rr:setEReferenceUnique;4574;rr:setEReferenceUnique;4574;19380;rr:setEReferenceUnique;19380;rr:setEReferenceUnique;19380;4574;19380;3;0;9;0;0;1025;12;0;12;0;156;0;27;25;137;136;73;137;
gmfgen_1.162.ecore;1546;6527;gmfgen_1.163.ecore;1548;6537;-1;0,171;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,031;0;rr:deleteEOperationInEClass;0,016;rr:pull_up_EAttribute;0,000;4582;rr:setEReferenceUnique;4582;rr:setEReferenceUnique;4582;19418;rr:setEReferenceUnique;19418;rr:setEReferenceUnique;19418;4582;19418;1;0;5;2;1;1028;9;0;9;0;156;0;27;25;137;136;73;137;
gmfgen_1.163.ecore;1548;6537;gmfgen_1.164.ecore;1525;6452;-1;0,437;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,312;0;rr:deleteEOperationInEClass;0,234;rr:remove_empty_referenced_EClass;0,002;4599;rr:setEReferenceUnique;4599;rr:setEReferenceUnique;4599;19478;rr:setEReferenceUnique;19478;rr:setEReferenceUnique;19478;4599;19478;1;16;5;38;2;1013;62;0;62;0;156;0;27;25;137;136;73;137;
gmfgen_1.164.ecore;1525;6452;gmfgen_1.165.ecore;1525;6452;-1;0,141;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4516;rr:setEReferenceUnique;4516;rr:setEReferenceUnique;4516;19186;rr:setEReferenceUnique;19186;rr:setEReferenceUnique;19186;4516;19186;0;0;0;0;1;1014;1;0;1;0;156;0;27;25;137;136;73;137;
gmfgen_1.165.ecore;1525;6452;gmfgen_1.166.ecore;1529;6472;-1;0,125;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4527;rr:setEReferenceUnique;4527;rr:setEReferenceUnique;4527;19230;rr:setEReferenceUnique;19230;rr:setEReferenceUnique;19230;4527;19230;2;0;6;0;0;1014;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.166.ecore;1529;6472;gmfgen_1.167.ecore;1525;6452;-1;0,124;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4527;rr:setEReferenceUnique;4527;rr:setEReferenceUnique;4527;19230;rr:setEReferenceUnique;19230;rr:setEReferenceUnique;19230;4527;19230;0;2;0;6;0;1014;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.167.ecore;1525;6452;gmfgen_1.168.ecore;1525;6452;-1;0,155;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEEnumLiteralLiteral;0,000;4516;rr:setEReferenceUnique;4516;rr:setEReferenceUnique;4516;19186;rr:setEReferenceUnique;19186;rr:setEReferenceUnique;19186;4516;19186;0;0;0;0;1;1014;1;0;1;0;156;0;27;25;137;136;73;137;
gmfgen_1.168.ecore;1525;6452;gmfgen_1.169.ecore;1524;6450;-1;0,155;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEClassAbstract;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4516;rr:setEReferenceUnique;4516;rr:setEReferenceUnique;4516;19187;rr:setEReferenceUnique;19187;rr:setEReferenceUnique;19187;4516;19187;0;1;0;2;0;1013;3;0;3;0;156;0;27;25;137;136;73;137;
gmfgen_1.169.ecore;1524;6450;gmfgen_1.170.ecore;1528;6470;-1;0,139;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4524;rr:setEReferenceUnique;4524;rr:setEReferenceUnique;4524;19223;rr:setEReferenceUnique;19223;rr:setEReferenceUnique;19223;4524;19223;2;0;6;0;0;1013;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.170.ecore;1528;6470;gmfgen_1.171.ecore;1516;6406;-1;0,140;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4528;rr:setEReferenceUnique;4528;rr:setEReferenceUnique;4528;19223;rr:setEReferenceUnique;19223;rr:setEReferenceUnique;19223;4528;19223;0;6;0;18;0;1009;24;0;24;0;156;0;27;25;137;136;73;137;
gmfgen_1.171.ecore;1516;6406;gmfgen_1.172.ecore;1512;6386;-1;0,140;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4494;rr:setEReferenceUnique;4494;rr:setEReferenceUnique;4494;19077;rr:setEReferenceUnique;19077;rr:setEReferenceUnique;19077;4494;19077;0;2;0;6;0;1007;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.172.ecore;1512;6386;gmfgen_1.173.ecore;1516;6406;-1;0,141;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4494;rr:setEReferenceUnique;4494;rr:setEReferenceUnique;4494;19077;rr:setEReferenceUnique;19077;rr:setEReferenceUnique;19077;4494;19077;2;0;6;0;0;1007;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.173.ecore;1516;6406;gmfgen_1.174.ecore;1526;6482;-1;0,482;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,357;0;rr:deleteEOperationInEClass;0,125;rr:pull_up_EAttribute;0,002;4542;rr:setEReferenceUnique;4542;rr:setEReferenceUnique;4542;19297;rr:setEReferenceUnique;19297;rr:setEReferenceUnique;19297;4542;19297;7;0;25;8;0;1009;40;0;40;0;156;0;27;25;137;136;73;137;
gmfgen_1.174.ecore;1526;6482;gmfgen_1.175.ecore;1528;6494;-1;0,172;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4525;rr:setEReferenceUnique;4525;rr:setEReferenceUnique;4525;19274;rr:setEReferenceUnique;19274;rr:setEReferenceUnique;19274;4525;19274;1;0;3;0;0;1016;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.175.ecore;1528;6494;gmfgen_1.176.ecore;1532;6511;-1;0,125;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4536;rr:setEReferenceUnique;4536;rr:setEReferenceUnique;4536;19320;rr:setEReferenceUnique;19320;rr:setEReferenceUnique;19320;4536;19320;2;0;6;0;0;1017;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.176.ecore;1532;6511;gmfgen_1.177.ecore;1538;6552;-1;0,139;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4556;rr:setEReferenceUnique;4556;rr:setEReferenceUnique;4556;19414;rr:setEReferenceUnique;19414;rr:setEReferenceUnique;19414;4556;19414;3;0;13;0;0;1019;16;0;16;0;156;0;27;25;137;136;73;137;
gmfgen_1.177.ecore;1538;6552;gmfgen_1.178.ecore;1541;6556;-1;0,140;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4560;rr:setEReferenceUnique;4560;rr:setEReferenceUnique;4560;19436;rr:setEReferenceUnique;19436;rr:setEReferenceUnique;19436;4560;19436;3;0;4;0;1;1022;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.178.ecore;1541;6556;gmfgen_1.179.ecore;1543;6563;-1;0,139;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0,015;0;rr:deleteEOperationInEClass;0,015;rr:createBidirectionalReference;0,000;4564;rr:setEReferenceUnique;4564;rr:setEReferenceUnique;4564;19444;rr:setEReferenceUnique;19444;rr:setEReferenceUnique;19444;4564;19444;1;0;3;0;0;1025;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.179.ecore;1543;6563;gmfgen_1.180.ecore;1546;6567;-1;0,125;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4573;rr:setEReferenceUnique;4573;rr:setEReferenceUnique;4573;19466;rr:setEReferenceUnique;19466;rr:setEReferenceUnique;19466;4573;19466;3;0;4;0;0;1026;7;0;7;0;156;0;27;25;137;136;73;137;
gmfgen_1.180.ecore;1546;6567;gmfgen_1.181.ecore;1548;6570;-1;0,124;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4579;rr:setEReferenceUnique;4579;rr:setEReferenceUnique;4579;19476;rr:setEReferenceUnique;19476;rr:setEReferenceUnique;19476;4579;19476;2;0;3;0;0;1029;5;0;5;0;156;0;27;25;137;136;73;137;
gmfgen_1.181.ecore;1548;6570;gmfgen_1.182.ecore;1552;6599;-1;0,173;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4590;rr:setEReferenceUnique;4590;rr:setEReferenceUnique;4590;19526;rr:setEReferenceUnique;19526;rr:setEReferenceUnique;19526;4590;19526;2;0;6;0;0;1031;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.182.ecore;1552;6599;gmfgen_1.183.ecore;1554;6610;-1;0,157;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4594;rr:setEReferenceUnique;4594;rr:setEReferenceUnique;4594;19558;rr:setEReferenceUnique;19558;rr:setEReferenceUnique;19558;4594;19558;1;0;3;0;0;1033;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.183.ecore;1554;6610;gmfgen_1.184.ecore;1554;6617;-1;0,142;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;4600;rr:setEReferenceUnique;4600;rr:setEReferenceUnique;4600;19590;rr:setEReferenceUnique;19590;rr:setEReferenceUnique;19590;4600;19590;1;1;3;3;0;1033;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.184.ecore;1554;6617;gmfgen_1.185.ecore;1554;6623;-1;0,173;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,016;0;rr:deleteEOperationInEClass;0,016;rr:createEParameterInEOperation;0,000;4623;rr:setEReferenceUnique;4623;rr:setEReferenceUnique;4623;19680;rr:setEReferenceUnique;19680;rr:setEReferenceUnique;19680;4623;19680;6;6;12;12;0;1028;36;0;36;0;156;0;27;25;137;136;73;137;
gmfgen_1.185.ecore;1554;6623;gmfgen_1.186.ecore;1554;6624;-1;0,186;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0,047;0;rr:deleteEOperationInEClass;0,016;rr:pull_up_EAttribute;0,000;4608;rr:setEReferenceUnique;4608;rr:setEReferenceUnique;4608;19637;rr:setEReferenceUnique;19637;rr:setEReferenceUnique;19637;4608;19637;3;2;6;6;0;1032;17;0;17;0;156;0;27;25;137;136;73;137;
gmfgen_1.186.ecore;1554;6624;gmfgen_1.187.ecore;1560;6640;-1;0,124;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,015;0;rr:deleteEOperationInEClass;0,015;rr:create_referenced_EClass;0,000;4633;rr:setEReferenceUnique;4633;rr:setEReferenceUnique;4633;19727;rr:setEReferenceUnique;19727;rr:setEReferenceUnique;19727;4633;19727;5;0;9;0;19;1035;33;0;33;0;156;0;27;25;137;136;73;137;
gmfgen_1.187.ecore;1560;6640;gmfgen_1.188.ecore;1608;6835;-1;5,053;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;4,913;0;rr:deleteEOperationInEClass;3,946;rr:create_referenced_EClass;0,031;4762;rr:setEReferenceUnique;4762;rr:setEReferenceUnique;4762;20181;rr:setEReferenceUnique;20181;rr:setEReferenceUnique;20181;4762;20181;31;0;72;0;0;1040;103;0;103;0;156;0;27;25;137;136;73;137;
gmfgen_1.188.ecore;1608;6835;gmfgen_1.189.ecore;1739;7288;-1;390,705;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;390,564;0;rr:deleteEOperationInEClass;383,152;rr:create_referenced_EClass;2,504;5200;rr:setEReferenceUnique;5200;rr:setEReferenceUnique;5200;21695;rr:setEReferenceUnique;21695;rr:setEReferenceUnique;21695;5200;21695;99;0;230;0;0;1072;329;0;329;0;156;0;27;25;137;136;73;137;
gmfgen_1.189.ecore;1739;7288;gmfgen_1.190.ecore;1741;7300;-1;0,126;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5107;rr:setEReferenceUnique;5107;rr:setEReferenceUnique;5107;21353;rr:setEReferenceUnique;21353;rr:setEReferenceUnique;21353;5107;21353;1;0;3;0;0;1171;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.190.ecore;1741;7300;gmfgen_1.191.ecore;1737;7280;-1;0,125;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5108;rr:setEReferenceUnique;5108;rr:setEReferenceUnique;5108;21356;rr:setEReferenceUnique;21356;rr:setEReferenceUnique;21356;5108;21356;0;2;0;6;0;1170;8;0;8;0;156;0;27;25;137;136;73;137;
gmfgen_1.191.ecore;1737;7280;gmfgen_1.192.ecore;1755;7352;-1;0,343;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,187;0;rr:deleteEOperationInEClass;0,094;rr:create_referenced_EClass;0,001;5158;rr:setEReferenceUnique;5158;rr:setEReferenceUnique;5158;21532;rr:setEReferenceUnique;21532;rr:setEReferenceUnique;21532;5158;21532;12;0;32;0;0;1170;44;0;44;0;156;0;27;25;137;136;73;137;
gmfgen_1.192.ecore;1755;7352;gmfgen_1.193.ecore;1755;7352;-1;0,141;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5156;rr:setEReferenceUnique;5156;rr:setEReferenceUnique;5156;21536;rr:setEReferenceUnique;21536;rr:setEReferenceUnique;21536;5156;21536;0;0;0;0;12;1182;12;0;12;0;156;0;27;25;137;136;73;137;
gmfgen_1.193.ecore;1755;7352;gmfgen_1.194.ecore;1779;7460;-1;0,700;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0,561;0;rr:deleteEOperationInEClass;0,281;rr:create_referenced_EClass;0,004;5224;rr:setEReferenceUnique;5224;rr:setEReferenceUnique;5224;21788;rr:setEReferenceUnique;21788;rr:setEReferenceUnique;21788;5224;21788;16;0;40;0;0;1182;56;0;56;0;156;0;27;25;137;136;73;137;
gmfgen_1.194.ecore;1779;7460;gmfgen_1.195.ecore;1781;7470;-1;0,139;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5214;rr:setEReferenceUnique;5214;rr:setEReferenceUnique;5214;21776;rr:setEReferenceUnique;21776;rr:setEReferenceUnique;21776;5214;21776;1;0;3;0;0;1198;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.195.ecore;1781;7470;gmfgen_1.196.ecore;1783;7482;-1;0,142;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0,016;0;rr:deleteEOperationInEClass;0,016;rr:createEParameterInEOperation;0,000;5219;rr:setEReferenceUnique;5219;rr:setEReferenceUnique;5219;21801;rr:setEReferenceUnique;21801;rr:setEReferenceUnique;21801;5219;21801;1;0;3;0;0;1199;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.196.ecore;1783;7482;gmfgen_1.197.ecore;1777;7466;-1;0,156;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0,015;0;rr:deleteEOperationInEClass;0,015;rr:push_down_EOperation;0,000;5221;rr:setEReferenceUnique;5221;rr:setEReferenceUnique;5221;21818;rr:setEReferenceUnique;21818;rr:setEReferenceUnique;21818;5221;21818;0;4;0;9;0;1196;13;0;13;0;156;0;27;25;137;136;73;137;
gmfgen_1.197.ecore;1777;7466;gmfgen_1.198.ecore;1779;7473;-1;0,155;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5208;rr:setEReferenceUnique;5208;rr:setEReferenceUnique;5208;21779;rr:setEReferenceUnique;21779;rr:setEReferenceUnique;21779;5208;21779;1;0;3;0;0;1196;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.198.ecore;1779;7473;gmfgen_1.199.ecore;1781;7489;-1;0,124;0,015;0;rr:deleteEOperationInEClass;0,015;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5215;rr:setEReferenceUnique;5215;rr:setEReferenceUnique;5215;21813;rr:setEReferenceUnique;21813;rr:setEReferenceUnique;21813;5215;21813;1;0;5;0;0;1197;6;0;6;0;156;0;27;25;137;136;73;137;
gmfgen_1.199.ecore;1781;7489;gmfgen_1.200.ecore;1783;7498;-1;0,141;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5218;rr:setEReferenceUnique;5218;rr:setEReferenceUnique;5218;21833;rr:setEReferenceUnique;21833;rr:setEReferenceUnique;21833;5218;21833;1;0;3;0;0;1198;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.200.ecore;1783;7498;gmfgen_1.201.ecore;1785;7509;-1;0,125;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5223;rr:setEReferenceUnique;5223;rr:setEReferenceUnique;5223;21856;rr:setEReferenceUnique;21856;rr:setEReferenceUnique;21856;5223;21856;1;0;3;0;0;1199;4;0;4;0;156;0;27;25;137;136;73;137;
gmfgen_1.201.ecore;1785;7509;gmfgen_1.202.ecore;1783;7498;-1;0,157;0,016;0;rr:deleteEOperationInEClass;0,016;rr:setEReferenceUnique;0,000;0;0;rr:deleteEOperationInEClass;0;rr:deleteEOperationInEClass;0;5223;rr:setEReferenceUnique;5223;rr:setEReferenceUnique;5223;21856;rr:setEReferenceUnique;21856;rr:setEReferenceUnique;21856;5223;21856;0;1;0;3;0;1199;4;0;4;0;156;0;27;25;137;136;73;137;
