Model A :: String;Model A: Object Count :: Size;Model A: Reference Count :: Size;Model B :: String;Model B: Object Count :: Size;Model B: Reference Count :: Size;Rule Set Reduction :: Time;Execution: Create Graphs + Execute Recognition Rules :: Time;Create Graph :: Split Time :: Time;Create Graph :: Split Time :: Minimum;Create Graph :: Split Time :: Minimum Info;Create Graph :: Split Time :: Maximum;Create Graph :: Split Time :: Maximum Info;Create Graph :: Split Time :: Average;Matching: Recognition Rule :: Split Time :: Time;Matching: Recognition Rule :: Split Time :: Minimum;Matching: Recognition Rule :: Split Time :: Minimum Info;Matching: Recognition Rule :: Split Time :: Maximum;Matching: Recognition Rule :: Split Time :: Maximum Info;Matching: Recognition Rule :: Split Time :: Average;Graph: Nodes :: Minimum;Graph: Nodes :: Minimum Info;Graph: Nodes :: Maximum;Graph: Nodes :: Maximum Info;Graph: Nodes :: Average;Graph: Edges :: Minimum;Graph: Edges :: Minimum Info;Graph: Edges :: Maximum;Graph: Edges :: Maximum Info;Graph: Edges :: Average;Full Graph: Nodes :: Size;Full Graph: Edges :: Size;Difference: Add Object :: Size;Difference: Remove Object :: Size;Difference: Add Reference :: Size;Difference: Remove Reference :: Size;Difference: Attribute Value Changes :: Size;Difference: Correspondences :: Size;Difference: Low Level Changes :: Size;Difference: Low Level Changes In SCS :: Size;Difference: Low Level Changes Not In SCS :: Size;Difference: Semantic Change Sets :: Size;RR: Applied :: Size;RR: Filtered :: Size;RR: Add Object :: Count;RR: Remove Object :: Count;RR: Add Reference :: Count;RR: Remove Reference :: Count;RR: Attribute Value Changes :: Count;RR: Correspondences :: Count
String;Integer;Integer;String;Integer;Integer;Decimal;Decimal;Decimal;Decimal;String;Decimal;String;Decimal;Decimal;Decimal;String;Decimal;String;Decimal;Decimal;String;Decimal;String;Decimal;Decimal;String;Decimal;String;Decimal;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer;Integer
180;1546;6567;181;1548;6570;0,001;0,053;0,018;0;rr:createEAnnotation_IN_EModelElement;0,018;rr:createEStringToStringMapEntry_IN_EAnnotation;0,009;0,002;0,001;rr:createEStringToStringMapEntry_IN_EAnnotation;0,001;rr:createEStringToStringMapEntry_IN_EAnnotation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4210;17895;2;0;3;0;0;1029;5;5;0;2;2;177;2;0;3;0;0;0;
181;1548;6570;182;1552;6599;0,001;0,060;0,017;0;rr:createEOperation_IN_EClass;0,017;rr:setEAttribute_eType_TO_EClassifier;0,002;0,008;0;rr:setEParameter_eType_TO_EClassifier;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4226;17965;2;0;6;0;0;1031;8;8;0;5;7;172;4;0;13;0;0;0;
182;1552;6599;183;1554;6610;0;0,056;0,017;0;rr:createEOperation_IN_EClass;0,017;rr:setEAttribute_eType_TO_EClassifier;0,004;0,004;0;rr:setEParameter_eType_TO_EClassifier;0,003;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4225;17976;1;0;3;0;0;1033;4;4;0;2;4;175;1;0;5;0;0;0;
183;1554;6610;184;1554;6617;0,001;0,065;0,036;0;rr:changeEParameterType;0,018;rr:generalizeReferenceType;0,003;0,010;0;rr:changeEParameterType;0,008;rr:createEReferenceInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4234;18023;1;1;3;3;0;1033;8;8;0;3;14;165;1;1;12;11;0;8;
184;1554;6617;185;1554;6623;0,001;0,075;0,053;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,018;rr:createEAttributeAsiDInEClass;0,002;0,029;0;rr:changeEParameterType;0,014;rr:createEAttributeAsiDInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4275;18178;6;6;12;12;0;1028;36;36;0;18;22;157;5;3;23;17;0;10;
185;1554;6623;186;1554;6624;0;0,184;0,054;0;rr:pull_up_EAttribute;0,018;rr:push_down_EOperation;0,002;0,136;0;rr:changeEReferenceType;0,104;rr:move_EAttribute_to_neighbour;0,005;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4252;18108;3;2;6;6;0;1032;17;17;0;10;30;149;5;4;40;39;0;23;
186;1554;6624;187;1560;6640;0,001;0,082;0,073;0;rr:setEEnumLiteralName;0,019;rr:setEReferenceVolatile;0,002;0,046;0;rr:setEEnumLiteralName;0,014;rr:createEAttributeAsiDInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4294;18222;5;0;9;0;19;1035;33;33;0;29;36;143;5;0;14;0;28;28;
187;1560;6640;188;1608;6835;0,001;0,130;0,038;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,019;rr:extractSuperEClass;0,002;0,088;0;rr:setEOperation_eType_TO_EClassifier;0,034;rr:extractEClass;0,005;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4484;18988;31;0;72;0;0;1040;103;103;0;87;18;161;15;0;41;0;0;0;
188;1608;6835;189;1739;7288;0,001;1,187;0,040;0;rr:createEEnum_IN_EPackage;0,020;rr:create_sub_EClass;0,002;1,207;0;rr:addToEClass_eSuperTypes_EClass;1,012;rr:extractEClass;0,060;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5072;21103;99;0;230;0;0;1072;329;329;0;237;20;159;17;0;46;0;0;0;
189;1739;7288;190;1741;7300;0,001;0,058;0,018;0;rr:setEParameter_eType_TO_EClassifier;0,018;rr:setEAttribute_eType_TO_EClassifier;0,003;0,008;0;rr:setEParameter_eType_TO_EClassifier;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4740;19778;1;0;3;0;0;1171;4;4;0;3;6;173;3;0;11;0;0;0;
190;1741;7300;191;1737;7280;0;0,060;0,020;0;rr:setEOperation_eType_TO_EClassifier;0,020;rr:deleteEOperation_IN_EClass;0,003;0,001;0;rr:setEOperation_eType_TO_EClassifier;0,001;rr:deleteEOperation_IN_EClass;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4745;19797;0;2;0;6;0;1170;8;8;0;5;7;172;0;4;0;13;0;0;
191;1737;7280;192;1755;7352;0;0,132;0,042;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,021;rr:createBidirectionalReference;0,003;0,104;0;rr:setEOperation_eType_TO_EClassifier;0,045;rr:create_referenced_EClass;0,007;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4821;20096;12;0;32;0;0;1170;44;44;0;25;16;163;15;0;48;0;0;0;
192;1755;7352;193;1755;7352;0;0,066;0,058;0;rr:setEEnumLiteralName;0,020;rr:rename_EOperation;0,003;0,014;0;rr:setEPackageName;0,003;rr:rename_EENumLiteral;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4801;19972;0;0;0;0;12;1182;12;12;0;18;21;158;0;0;0;0;21;21;
193;1755;7352;194;1779;7460;0;0,100;0,040;0;rr:createEEnum_IN_EPackage;0,020;rr:create_sub_EClass;0,002;0,052;0;rr:createEEnum_IN_EPackage;0,013;rr:createEReferenceInEClass;0,003;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4903;20404;16;0;40;0;0;1182;56;56;0;44;20;159;17;0;46;0;0;0;
194;1779;7460;195;1781;7470;0;0,064;0,020;0;rr:setEParameter_eType_TO_EClassifier;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,007;0;rr:createEAttribute_IN_EClass;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4847;20201;1;0;3;0;0;1198;4;4;0;3;6;173;3;0;11;0;0;0;
195;1781;7470;196;1783;7482;0,001;0,064;0,020;0;rr:setEParameter_eType_TO_EClassifier;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,007;0;rr:setEParameter_eType_TO_EClassifier;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4852;20226;1;0;3;0;0;1199;4;4;0;3;6;173;3;0;11;0;0;0;
196;1783;7482;197;1777;7466;0,001;0,058;0,020;0;rr:deleteEAnnotation_IN_EModelElement;0,020;rr:deleteEParameterInEOperation;0,002;0,001;0;rr:setEOperation_eType_TO_EClassifier;0,001;rr:deleteEAnnotation_IN_EModelElement;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4863;20280;0;4;0;9;0;1196;13;13;0;7;8;171;0;5;0;13;0;0;
197;1777;7466;198;1779;7473;0;0,060;0,020;0;rr:createEOperation_IN_EClass;0,020;rr:setEAttribute_eType_TO_EClassifier;0,005;0,004;0;rr:setEOperation_eType_TO_EClassifier;0,003;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4840;20199;1;0;3;0;0;1196;4;4;0;2;4;175;1;0;5;0;0;0;
198;1779;7473;199;1781;7489;0,001;0,066;0,020;0;rr:createEReferenceInEClass;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,009;0;rr:createEReferenceInEClass;0,008;rr:createOppositeReference;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4851;20250;1;0;5;0;0;1197;6;6;0;5;7;172;2;0;14;0;0;0;
199;1781;7489;200;1783;7498;0;0,062;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:setEAttribute_eType_TO_EClassifier;0,005;0,004;0;rr:setEParameter_eType_TO_EClassifier;0,004;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4850;20253;1;0;3;0;0;1198;4;4;0;2;4;175;1;0;5;0;0;0;
200;1783;7498;201;1785;7509;0,001;0,059;0,019;0;rr:createEOperation_IN_EClass;0,019;rr:setEAttribute_eType_TO_EClassifier;0,005;0,004;0;rr:setEParameter_eType_TO_EClassifier;0,003;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4855;20276;1;0;3;0;0;1199;4;4;0;2;4;175;1;0;5;0;0;0;
201;1785;7509;202;1783;7498;0;0,058;0,020;0;rr:setEOperation_eType_TO_EClassifier;0,020;rr:deleteEOperation_IN_EClass;0,005;0,001;0;rr:setEOperation_eType_TO_EClassifier;0,001;rr:setEParameter_eType_TO_EClassifier;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4855;20276;0;1;0;3;0;1199;4;4;0;2;4;175;0;1;0;5;0;0;
202;1783;7498;203;1787;7516;0;0,068;0,058;0;rr:setEEnumLiteralName;0,020;rr:setEClassName;0,002;0,012;0;rr:setEClassName;0,004;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4875;20335;2;0;6;0;4;1199;12;12;0;12;24;155;1;0;5;0;20;20;
203;1787;7516;204;1791;7566;0;0,068;0,021;0;rr:createEReferenceInEClass;0,021;rr:createBidirectionalReference;0,003;0,009;0;rr:createEReferenceInEClass;0,008;rr:createOppositeReference;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4878;20401;2;0;8;0;0;1201;10;10;0;6;8;171;4;0;22;0;0;0;
204;1791;7566;205;1803;7608;0,001;0,063;0,020;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,020;rr:createEParameterInEOperation;0,002;0,006;0;rr:createEOperation_IN_EClass;0,003;rr:createEParameterInEOperation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4926;20613;7;0;18;0;0;1204;25;25;0;14;8;171;5;0;13;0;0;0;
205;1803;7608;206;1805;7646;0,001;0,066;0,020;0;rr:setEParameter_eType_TO_EClassifier;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,008;0;rr:setEParameter_eType_TO_EClassifier;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4910;20582;1;0;3;0;0;1211;4;4;0;3;6;173;3;0;11;0;0;0;
206;1805;7646;207;1807;7649;0,001;0,059;0,020;0;rr:createEAnnotation_IN_EModelElement;0,020;rr:createEStringToStringMapEntry_IN_EAnnotation;0,010;0,003;0,001;rr:createEAnnotation_IN_EModelElement;0,002;rr:createEStringToStringMapEntry_IN_EAnnotation;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4915;20624;2;0;3;0;0;1212;5;5;0;2;2;177;2;0;3;0;0;0;
207;1807;7649;208;1815;7681;0;0,069;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:createEStringToStringMapEntry_IN_EAnnotation;0,002;0,010;0;rr:createEOperation_IN_EClass;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4951;20754;5;0;12;0;0;1214;17;17;0;9;9;170;6;0;16;0;0;0;
208;1815;7681;209;1797;7659;0,001;0,940;0,132;0;rr:setEEnumLiteralName;0,029;rr:rename_EReference;0,002;2,765;0;rr:rename_EOperation;0,797;rr:flattenHierarchy;0,036;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5133;21523;12;27;42;64;3;1192;148;148;0;88;77;102;19;12;96;83;22;66;
209;1797;7659;210;1791;7645;0;0,186;0,104;0;rr:setEEnumLiteralName;0,021;rr:setEReferenceVolatile;0,002;0,129;0;rr:setEEnumLiteralName;0,107;rr:move_EAttribute_to_neighbour;0,003;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4914;20723;0;5;4;11;4;1198;24;24;0;16;45;134;0;9;17;35;26;39;
210;1791;7645;211;1791;7645;0;0,062;0,021;0,021;rr:setEClassAbstract;0,021;rr:setEClassAbstract;0,021;0,005;0,005;rr:setEClassAbstract;0,005;rr:setEClassAbstract;0,005;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4903;20666;0;0;0;0;22;1198;22;22;0;22;1;178;0;0;0;0;1;1;
211;1791;7645;212;1795;7662;0;0,065;0,020;0;rr:createEOperation_IN_EClass;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,008;0;rr:createEOperation_IN_EClass;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4881;20620;2;0;6;0;0;1198;8;8;0;5;7;172;4;0;13;0;0;0;
212;1795;7662;213;1817;7778;0,001;0,084;0,042;0;rr:extractSuperEClass;0,021;rr:createEAttributeAsiDInEClass;0,003;0,030;0;rr:extractSubEClass;0,009;rr:createEAttributeInEClass;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4975;20997;11;0;33;0;0;1200;44;44;0;32;15;164;11;0;32;0;0;0;
213;1817;7778;214;1821;7798;0;0,080;0,062;0;rr:setEEnumLiteralName;0,021;rr:setEReferenceName;0,002;0,028;0;rr:setEEnumLiteralName;0,011;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4951;20942;2;0;6;0;2;1211;10;10;0;8;28;151;4;0;13;0;21;21;
214;1821;7798;215;1825;7815;0,001;0,066;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:setEAttribute_eType_TO_EClassifier;0,003;0,008;0;rr:createEOperation_IN_EClass;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4956;20971;2;0;6;0;0;1213;8;8;0;5;7;172;4;0;13;0;0;0;
215;1825;7815;216;1825;7815;0;0,175;0,043;0;rr:collect_EAttribute;0,022;rr:moveEAttribute_FROM_EClass_eStructuralFeatures_TO_EClass_EClass;0,004;0,111;0;rr:moveEOperation_FROM_EClass_eOperations_TO_EClass_EClass;0,105;rr:move_EAttribute_to_neighbour;0,010;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4958;20987;0;0;4;4;0;1215;8;8;0;2;11;168;0;2;18;22;0;14;
216;1825;7815;217;1825;7815;0,001;0,057;0,020;0;rr:setEAttributeChangeable;0,020;rr:setEReferenceChangeable;0,010;0,002;0;rr:setEAttributeChangeable;0,002;rr:setEReferenceChangeable;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;4946;20931;0;0;0;0;1;1215;1;1;0;1;2;177;0;0;0;0;2;2;
217;1825;7815;218;1837;7851;0;0,069;0,020;0;rr:createEEnum_IN_EPackage;0,020;rr:createEEnumInEPackage;0,002;0,012;0;rr:createEEnum_IN_EPackage;0,005;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5017;21189;10;0;22;0;0;1215;32;32;0;22;10;169;7;0;19;0;0;0;
218;1837;7851;219;1834;7845;0;0,076;0,061;0;rr:createEEnum_IN_EPackage;0,021;rr:generalizeReferenceType;0,002;0,026;0;rr:changeEReferenceType;0,006;rr:moveEEnumLiteral_FROM_EEnum_eLiterals_TO_EEnum_EEnum;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5045;21273;5;8;12;18;2;1217;45;45;0;28;26;153;4;4;25;25;2;14;
219;1834;7845;220;1840;7873;0;0,082;0,042;0;rr:setEAttributeChangeable;0,021;rr:extractSuperEClass;0,002;0,031;0;rr:setEAttributeChangeable;0,012;rr:createEAttributeAsiDInEClass;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5007;21157;3;0;9;0;1;1222;13;13;0;11;17;162;11;0;32;0;2;2;
220;1840;7873;221;1844;7893;0;0,066;0,020;0;rr:createEOperation_IN_EClass;0,020;rr:setEAttribute_eType_TO_EClassifier;0,003;0,009;0;rr:createEOperation_IN_EClass;0,006;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5006;21160;2;0;6;0;0;1225;8;8;0;5;7;172;4;0;13;0;0;0;
221;1844;7893;222;1838;7858;0;0,192;0,086;0;rr:pull_up_EAttribute;0,022;rr:push_down_EOperation;0,003;0,172;0;rr:changeEReferenceType;0,107;rr:move_EAttribute_to_neighbour;0,005;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5052;21316;4;6;9;18;1;1221;38;38;0;24;33;146;5;5;42;44;2;29;
222;1838;7858;223;1844;7874;0;0,066;0,021;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,021;rr:createEParameterInEOperation;0,003;0,006;0;rr:createEOperation_IN_EClass;0,004;rr:createEParameterInEOperation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5014;21163;4;0;9;0;0;1225;13;13;0;7;8;171;5;0;13;0;0;0;
223;1844;7874;224;1848;7894;0;0,068;0,022;0;rr:createEOperation_IN_EClass;0,022;rr:setEAttribute_eType_TO_EClassifier;0,003;0,007;0;rr:createEOperation_IN_EClass;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5018;21174;2;0;6;0;0;1229;8;8;0;5;7;172;4;0;13;0;0;0;
224;1848;7894;225;1852;7914;0;0,068;0,022;0;rr:createEOperation_IN_EClass;0,022;rr:setEAttribute_eType_TO_EClassifier;0,003;0,008;0;rr:setEParameter_eType_TO_EClassifier;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5028;21220;2;0;6;0;0;1231;8;8;0;5;7;172;4;0;13;0;0;0;
225;1852;7914;226;1855;7922;0,001;0,100;0,083;0;rr:setEEnumLiteralName;0,021;rr:changeEClassToInterface;0,002;0,074;0;rr:setEEnumLiteralName;0,025;rr:createBidirectionalReference;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5051;21311;2;0;8;1;3;1233;14;14;0;13;34;145;5;0;25;2;25;26;
226;1855;7922;227;1859;7935;0;0,063;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:createEParameterInEOperation;0,003;0,005;0;rr:setEParameter_eType_TO_EClassifier;0,004;rr:createEParameterInEOperation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5046;21281;2;0;6;0;0;1235;8;8;0;5;6;173;3;0;10;0;0;0;
227;1859;7935;228;1864;7977;0,001;0,066;0,021;0;rr:createEReferenceInEClass;0,021;rr:createEStringToStringMapEntry_IN_EAnnotation;0,003;0,009;0;rr:setEParameter_eType_TO_EClassifier;0,006;rr:createEReferenceInEClass;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5060;21352;4;0;7;0;0;1237;11;11;0;4;6;173;3;0;9;0;0;0;
228;1864;7977;229;1864;7977;0,001;0,060;0,022;0,022;rr:setEPackageNsURI;0,022;rr:setEPackageNsURI;0,022;0,001;0,001;rr:setEPackageNsURI;0,001;rr:setEPackageNsURI;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5050;21333;0;0;0;0;1;1241;1;1;0;1;1;178;0;0;0;0;1;1;
229;1864;7977;230;1862;7968;0,001;0,178;0,086;0;rr:setEEnumLiteralName;0,022;rr:push_down_EOperation;0,002;0,122;0;rr:setEEnumLiteralName;0,106;rr:move_EAttribute_to_neighbour;0,003;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5069;21402;0;1;2;5;3;1240;11;11;0;8;36;143;0;4;14;27;22;33;
230;1862;7968;231;1870;8005;0;0,067;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:setEAttribute_eType_TO_EClassifier;0,003;0,009;0;rr:createEOperation_IN_EClass;0,007;rr:createEAttributeInEClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5083;21462;4;0;12;0;0;1240;16;16;0;11;7;172;4;0;13;0;0;0;
231;1870;8005;232;1870;8005;0;0,067;0,046;0;rr:setEEnumLiteralName;0,023;rr:setEClassName;0,002;0,005;0;rr:setEClassName;0,002;rr:rename_EOperation;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5066;21400;0;0;0;0;1;1244;1;1;0;2;20;159;0;0;0;0;20;20;
232;1870;8005;233;1864;7989;0,001;0,060;0,021;0;rr:deleteEAnnotation_IN_EModelElement;0,021;rr:deleteEParameterInEOperation;0,003;0;0;rr:deleteEAnnotation_IN_EModelElement;0;rr:deleteEAnnotation_IN_EModelElement;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5081;21470;0;4;0;9;0;1240;13;13;0;7;8;171;0;5;0;13;0;0;
233;1864;7989;234;1868;8007;0,001;0,065;0,022;0;rr:createEOperation_IN_EClass;0,022;rr:createEStringToStringMapEntry_IN_EAnnotation;0,004;0,006;0;rr:setEParameter_eType_TO_EClassifier;0,003;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5070;21437;3;0;6;0;0;1240;9;9;0;4;6;173;3;0;8;0;0;0;
234;1868;8007;235;1872;8020;0;0,066;0,022;0;rr:createEOperation_IN_EClass;0,022;rr:createEParameterInEOperation;0,003;0,005;0;rr:createEOperation_IN_EClass;0,003;rr:createEParameterInEOperation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5082;21481;2;0;6;0;1;1243;9;9;0;6;8;171;3;0;10;0;2;2;
235;1872;8020;236;1882;8054;0,001;0,064;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:createEParameterInEOperation;0,003;0,004;0;rr:createEOperation_IN_EClass;0,004;rr:createEParameterInEOperation;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5115;21593;5;0;15;0;0;1245;20;20;0;12;6;173;3;0;10;0;0;0;
236;1882;8054;237;1884;8061;0,001;0,062;0,021;0;rr:createEOperation_IN_EClass;0,021;rr:setEAttribute_eType_TO_EClassifier;0,005;0,003;0;rr:setEParameter_eType_TO_EClassifier;0,003;rr:createEOperation_IN_EClass;0,001;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5104;21549;1;0;3;0;0;1250;4;4;0;2;4;175;1;0;5;0;0;0;
237;1884;8061;238;1886;8071;0;0,069;0,022;0;rr:setEParameter_eType_TO_EClassifier;0,022;rr:setEAttribute_eType_TO_EClassifier;0,004;0,009;0;rr:setEParameter_eType_TO_EClassifier;0,007;rr:createEAttributeInEClass;0,002;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5110;21574;1;0;3;0;0;1251;4;4;0;3;6;173;3;0;11;0;0;0;
238;1886;8071;239;1901;8129;0,001;0,104;0,042;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,021;rr:createBidirectionalReference;0,002;0,070;0;rr:setEReference_eOpposite_TO_EReference;0,023;rr:createBidirectionalReference;0,004;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5187;21878;10;0;25;0;0;1252;35;35;0;23;19;160;18;0;56;0;0;0;
239;1901;8129;240;1871;8034;0;0,063;0,021;0;rr:deleteEAnnotation_IN_EModelElement;0,021;rr:deleteEParameterInEOperation;0,003;0,003;0;rr:setEOperation_eType_TO_EClassifier;0,001;rr:deleteEAnnotation_IN_EModelElement;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5200;21912;0;18;0;45;0;1244;63;63;0;34;8;171;0;5;0;13;0;0;
240;1871;8034;241;1931;8124;0;0,085;0,022;0;rr:createEStringToStringMapEntry_IN_EAnnotation;0,022;rr:setEReferenceChangeable;0,004;0,022;0;rr:setEAttributeChangeable;0,008;rr:setEReferenceChangeable;0,004;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5453;22577;60;0;90;0;59;1243;209;209;0;119;5;174;2;0;3;0;3;3;
241;1931;8124;242;1927;8110;0;0,062;0,022;0;rr:setEOperation_eType_TO_EClassifier;0,022;rr:deleteEParameterInEOperation;0,004;0,001;0;rr:setEOperation_eType_TO_EClassifier;0,001;rr:deleteEParameterInEOperation;0,000;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5254;21838;0;2;0;6;0;1301;8;8;0;5;6;173;0;3;0;10;0;0;
242;1927;8110;243;1940;8167;0,001;0,253;0,152;0;rr:setEEnumLiteralName;0,024;rr:moveEAttribute_FROM_EClass_eStructuralFeatures_TO_EClass_EClass;0,002;0,510;0;rr:setEEnumLiteralName;0,116;rr:move_EAttribute_to_neighbour;0,007;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5369;22286;15;5;38;14;2;1296;74;74;0;44;73;106;18;6;89;49;26;54;
243;1940;8167;244;1878;8074;0;0,075;0,022;0;rr:deleteEAnnotation_IN_EModelElement;0,022;rr:setEReferenceChangeable;0,005;0,013;0;rr:setEAttributeChangeable;0,007;rr:setEReferenceChangeable;0,003;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;5424;22527;0;62;0;93;30;1249;185;185;0;92;4;175;0;2;0;3;2;2;
